EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
60,0,0,0
5.85048,0,0,0
60,0,0,0
60,0,0,0
7.32081,0,0,0
1.09603,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.85266,0,0,0
1.35579,0,0,0
2.03918,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.3051,0,0,0
60,0,0,0
7.22773,0,0,0
9.51586,0,0,0
60,0,0,0
60,0,0,0
6.97232,0,0,0
60,0,0,0
0.248585,0,0,0
11.0637,0,0,0
60,0,0,0
60,0,0,0
7.66103,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.16972,0,0,0
7.88648,0,0,0
2.57191,0,0,0
7.41114,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.76709,0,0,0
60,0,0,0
1.00156,0,0,0
4.38514,0,0,0
3.12916,0,0,0
60,0,0,0
7.76693,0,0,0
8.14288,0,0,0
7.31562,0,0,0
8.42297,0,0,0
60,0,0,0
7.94085,0,0,0
60,0,0,0
60,0,0,0
2.90493,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.968672,0,0,0
60,0,0,0
60,0,0,0
1.27922,0,0,0
60,0,0,0
0.252099,0,0,0
60,0,0,0
9.67872,0,0,0
1.4935,0,0,0
7.91797,0,0,0
0.472873,0,0,0
60,0,0,0
60,0,0,0
9.53663,0,0,0
60,0,0,0
5.39827,0,0,0
60,0,0,0
60,0,0,0
8.10416,0,0,0
60,0,0,0
10.6316,0,0,0
60,0,0,0
8.17771,0,0,0
3.13901,0,0,0
60,0,0,0
2.45981,0,0,0
5.97844,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8667,0,0,0
60,0,0,0
2.62586,0,0,0
1.70038,0,0,0
8.71329,0,0,0
10.9512,0,0,0
10.267,0,0,0
6.89855,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.68247,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.48864,0,0,0
2.80502,0,0,0
8.63279,0,0,0
3.87191,0,0,0
60,0,0,0
60,0,0,0
9.25028,0,0,0
60,0,0,0
60,0,0,0
2.93618,0,0,0
4.64197,0,0,0
60,0,0,0
10.8175,0,0,0
8.71605,0,0,0
60,0,0,0
2.92065,0,0,0
60,0,0,0
60,0,0,0
11.3857,0,0,0
7.28266,0,0,0
11.369,0,0,0
60,0,0,0
9.72827,0,0,0
2.88465,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.44096,0,0,0
4.82593,0,0,0
8.92639,0,0,0
9.04257,0,0,0
6.43408,0,0,0
60,0,0,0
60,0,0,0
10.771,0,0,0
6.29481,0,0,0
3.19367,0,0,0
2.55916,0,0,0
7.07131,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.95677,0,0,0
10.6025,0,0,0
60,0,0,0
11.0092,0,0,0
60,0,0,0
2.61715,0,0,0
10.1626,0,0,0
60,0,0,0
3.66251,0,0,0
0.873364,0,0,0
0.233014,0,0,0
10.8202,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.04421,0,0,0
2.74943,0,0,0
1.95121,0,0,0
11.3309,0,0,0
9.83256,0,0,0
8.43969,0,0,0
60,0,0,0
11.0261,0,0,0
10.791,0,0,0
9.98411,0,0,0
60,0,0,0
60,0,0,0
7.59589,0,0,0
1.99663,0,0,0
60,0,0,0
0.134751,0,0,0
4.869,0,0,0
10.795,0,0,0
60,0,0,0
2.68797,0,0,0
60,0,0,0
1.04061,0,0,0
10.0901,0,0,0
8.17928,0,0,0
60,0,0,0
5.61023,0,0,0
8.71148,0,0,0
9.42059,0,0,0
1.50917,0,0,0
0.917881,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.12783,0,0,0
7.63893,0,0,0
8.06582,0,0,0
8.12442,0,0,0
60,0,0,0
60,0,0,0
3.89849,0,0,0
60,0,0,0
8.47927,0,0,0
1.41182,0,0,0
60,0,0,0
10.1628,0,0,0
60,0,0,0
5.71405,0,0,0
60,0,0,0
60,0,0,0
4.77734,0,0,0
8.2975,0,0,0
1.32901,0,0,0
2.71571,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9142,0,0,0
0.268533,0,0,0
8.93715,0,0,0
5.04262,0,0,0
60,0,0,0
9.75175,0,0,0
60,0,0,0
1.94989,0,0,0
60,0,0,0
5.41223,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.39341,0,0,0
6.08697,0,0,0
3.38078,0,0,0
10.2111,0,0,0
0.808178,0,0,0
11.1123,0,0,0
6.52791,0,0,0
4.51988,0,0,0
10.465,0,0,0
60,0,0,0
8.74145,0,0,0
60,0,0,0
10.3358,0,0,0
0.59298,0,0,0
10.6367,0,0,0
60,0,0,0
60,0,0,0
8.77534,0,0,0
60,0,0,0
0.861113,0,0,0
60,0,0,0
9.11904,0,0,0
11.3823,0,0,0
9.31629,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0286,0,0,0
9.47367,0,0,0
60,0,0,0
60,0,0,0
3.28006,0,0,0
9.30562,0,0,0
6.22779,0,0,0
4.26716,0,0,0
7.07626,0,0,0
7.23288,0,0,0
60,0,0,0
4.23302,0,0,0
10.8613,0,0,0
60,0,0,0
7.98905,0,0,0
58.9777,0,0,0
60,0,0,0
11.352,0,0,0
3.41972,0,0,0
6.61043,0,0,0
11.1678,0,0,0
60,0,0,0
7.15923,0,0,0
9.00674,0,0,0
2.02033,0,0,0
14.3468,0,0,0
9.46181,0,0,0
10.7761,0,0,0
1.19664,0,0,0
60,0,0,0
60,0,0,0
10.3145,0,0,0
6.30621,0,0,0
60,0,0,0
1.72606,0,0,0
60,0,0,0
60,0,0,0
1.64468,0,0,0
60,0,0,0
60,0,0,0
2.7081,0,0,0
60,0,0,0
60,0,0,0
1.8964,0,0,0
10.5702,0,0,0
10.7367,0,0,0
60,0,0,0
1.0307,0,0,0
8.01313,0,0,0
60,0,0,0
8.71829,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.639954,0,0,0
25.958,0,0,0
7.58816,0,0,0
4.51589,0,0,0
6.66335,0,0,0
60,0,0,0
6.5575,0,0,0
8.15467,0,0,0
60,0,0,0
60,0,0,0
10.6978,0,0,0
10.4935,0,0,0
60,0,0,0
60,0,0,0
6.41644,0,0,0
10.7328,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.11159,0,0,0
60,0,0,0
4.7107,0,0,0
10.5178,0,0,0
1.02755,0,0,0
11.1027,0,0,0
60,0,0,0
2.19015,0,0,0
60,0,0,0
5.35359,0,0,0
3.21389,0,0,0
9.87182,0,0,0
3.36463,0,0,0
8.81137,0,0,0
60,0,0,0
9.50643,0,0,0
60,0,0,0
60,0,0,0
2.37707,0,0,0
60,0,0,0
4.45585,0,0,0
9.45705,0,0,0
60,0,0,0
6.62769,0,0,0
9.88354,0,0,0
3.35288,0,0,0
60,0,0,0
4.27464,0,0,0
9.7222,0,0,0
2.26017,0,0,0
9.67866,0,0,0
1.25599,0,0,0
60,0,0,0
9.90645,0,0,0
11.0933,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.94996,0,0,0
11.167,0,0,0
1.70346,0,0,0
0.263737,0,0,0
9.16619,0,0,0
7.69313,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.26423,0,0,0
7.58189,0,0,0
3.46074,0,0,0
8.40431,0,0,0
60,0,0,0
60,0,0,0
6.90418,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.33219,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.8302,0,0,0
6.80647,0,0,0
4.74444,0,0,0
60,0,0,0
1.5785,0,0,0
9.64487,0,0,0
2.40742,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.27666,0,0,0
4.91599,0,0,0
7.26809,0,0,0
60,0,0,0
60,0,0,0
5.33339,0,0,0
11.0049,0,0,0
6.38744,0,0,0
60,0,0,0
11.2845,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.74619,0,0,0
1.30644,0,0,0
2.55054,0,0,0
60,0,0,0
3.35589,0,0,0
60,0,0,0
2.15495,0,0,0
10.9843,0,0,0
60,0,0,0
60,0,0,0
0.187404,0,0,0
2.59533,0,0,0
60,0,0,0
60,0,0,0
8.34756,0,0,0
10.1588,0,0,0
10.7877,0,0,0
9.55283,0,0,0
60,0,0,0
60,0,0,0
5.96958,0,0,0
16.6245,0,0,0
0.476293,0,0,0
9.93288,0,0,0
1.59256,0,0,0
3.46047,0,0,0
9.97133,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0866,0,0,0
0.107882,0,0,0
7.49065,0,0,0
4.70323,0,0,0
4.58795,0,0,0
2.98589,0,0,0
5.06489,0,0,0
0.490179,0,0,0
60,0,0,0
7.51012,0,0,0
0.184244,0,0,0
60,0,0,0
4.37976,0,0,0
60,0,0,0
9.76922,0,0,0
4.36901,0,0,0
20.3378,0,0,0
1.14122,0,0,0
60,0,0,0
3.55478,0,0,0
60,0,0,0
8.85085,0,0,0
60,0,0,0
1.77284,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.79748,0,0,0
60,0,0,0
60,0,0,0
9.43217,0,0,0
9.91841,0,0,0
9.72138,0,0,0
6.78479,0,0,0
10.5488,0,0,0
4.44449,0,0,0
9.15116,0,0,0
9.11411,0,0,0
4.14566,0,0,0
60,0,0,0
10.5263,0,0,0
60,0,0,0
60,0,0,0
3.10353,0,0,0
60,0,0,0
60,0,0,0
3.26593,0,0,0
2.90569,0,0,0
6.49076,0,0,0
11.2877,0,0,0
11.0897,0,0,0
60,0,0,0
60,0,0,0
2.01886,0,0,0
60,0,0,0
9.86618,0,0,0
6.20051,0,0,0
3.28514,0,0,0
60,0,0,0
3.86103,0,0,0
1.4501,0,0,0
8.11025,0,0,0
3.96637,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.68722,0,0,0
2.95635,0,0,0
60,0,0,0
3.56975,0,0,0
10.4124,0,0,0
6.02082,0,0,0
2.09271,0,0,0
60,0,0,0
4.38696,0,0,0
60,0,0,0
60,0,0,0
20.3615,0,0,0
60,0,0,0
0.490868,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.42678,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.72261,0,0,0
0.580432,0,0,0
9.77276,0,0,0
0.258363,0,0,0
7.54437,0,0,0
60,0,0,0
60,0,0,0
9.39197,0,0,0
4.24267,0,0,0
60,0,0,0
11.2098,0,0,0
60,0,0,0
1.90845,0,0,0
60,0,0,0
60,0,0,0
2.60065,0,0,0
2.03438,0,0,0
60,0,0,0
1.05935,0,0,0
1.74449,0,0,0
8.27512,0,0,0
16.2046,0,0,0
2.62954,0,0,0
60,0,0,0
60,0,0,0
0.139366,0,0,0
0.129005,0,0,0
60,0,0,0
9.52994,0,0,0
60,0,0,0
7.30254,0,0,0
60,0,0,0
6.25965,0,0,0
60,0,0,0
60,0,0,0
10.5088,0,0,0
60,0,0,0
60,0,0,0
8.84682,0,0,0
60,0,0,0
2.02698,0,0,0
9.0471,0,0,0
60,0,0,0
6.47855,0,0,0
60,0,0,0
0.524882,0,0,0
0.338891,0,0,0
60,0,0,0
2.48543,0,0,0
10.2304,0,0,0
6.03994,0,0,0
7.4982,0,0,0
60,0,0,0
60,0,0,0
0.557143,0,0,0
6.45551,0,0,0
10.7049,0,0,0
60,0,0,0
0.770504,0,0,0
60,0,0,0
6.31299,0,0,0
1.46457,0,0,0
60,0,0,0
0.735986,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.21034,0,0,0
0.576815,0,0,0
0.732982,0,0,0
60,0,0,0
60,0,0,0
10.7428,0,0,0
60,0,0,0
6.60438,0,0,0
4.81751,0,0,0
9.48377,0,0,0
4.3244,0,0,0
60,0,0,0
7.86502,0,0,0
60,0,0,0
0.76517,0,0,0
1.00411,0,0,0
60,0,0,0
11.0781,0,0,0
0.49348,0,0,0
10.4144,0,0,0
10.588,0,0,0
60,0,0,0
3.46799,0,0,0
60,0,0,0
1.5514,0,0,0
60,0,0,0
12.2664,0,0,0
60,0,0,0
60,0,0,0
8.05748,0,0,0
8.58672,0,0,0
60,0,0,0
60,0,0,0
7.05724,0,0,0
2.16819,0,0,0
1.81913,0,0,0
60,0,0,0
9.78697,0,0,0
0.380743,0,0,0
7.13005,0,0,0
60,0,0,0
5.10554,0,0,0
10.5142,0,0,0
3.71768,0,0,0
60,0,0,0
0.662136,0,0,0
7.70748,0,0,0
60,0,0,0
9.9336,0,0,0
9.66119,0,0,0
1.26545,0,0,0
60,0,0,0
10.2423,0,0,0
8.94632,0,0,0
7.57616,0,0,0
60,0,0,0
11.0174,0,0,0
2.73676,0,0,0
8.81099,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.14946,0,0,0
10.4628,0,0,0
9.30787,0,0,0
2.4172,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.25893,0,0,0
60,0,0,0
60,0,0,0
10.0485,0,0,0
60,0,0,0
9.76051,0,0,0
5.06654,0,0,0
11.1015,0,0,0
60,0,0,0
60,0,0,0
1.33734,0,0,0
6.16971,0,0,0
3.24533,0,0,0
60,0,0,0
60,0,0,0
3.10464,0,0,0
0.944153,0,0,0
7.00995,0,0,0
10.2064,0,0,0
10.2884,0,0,0
60,0,0,0
60,0,0,0
2.40867,0,0,0
4.73709,0,0,0
60,0,0,0
8.77934,0,0,0
3.6839,0,0,0
60,0,0,0
4.62998,0,0,0
60,0,0,0
2.65372,0,0,0
9.23261,0,0,0
2.41752,0,0,0
1.31368,0,0,0
60,0,0,0
9.50628,0,0,0
60,0,0,0
1.85521,0,0,0
60,0,0,0
10.5609,0,0,0
60,0,0,0
2.78794,0,0,0
26.9165,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.73204,0,0,0
4.49458,0,0,0
0.822549,0,0,0
60,0,0,0
60,0,0,0
1.42119,0,0,0
0.445679,0,0,0
7.15534,0,0,0
3.03667,0,0,0
10.4763,0,0,0
10.7324,0,0,0
3.59212,0,0,0
4.40114,0,0,0
2.70501,0,0,0
60,0,0,0
60,0,0,0
6.14899,0,0,0
60,0,0,0
1.92106,0,0,0
8.7088,0,0,0
3.33734,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.82498,0,0,0
60,0,0,0
9.85834,0,0,0
60,0,0,0
4.14769,0,0,0
4.28457,0,0,0
5.70832,0,0,0
0.524498,0,0,0
60,0,0,0
0.204954,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.74735,0,0,0
6.20508,0,0,0
7.91156,0,0,0
60,0,0,0
5.33221,0,0,0
60,0,0,0
60,0,0,0
8.8098,0,0,0
60,0,0,0
60,0,0,0
6.57969,0,0,0
42.101,0,0,0
60,0,0,0
1.21772,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.13177,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.77876,0,0,0
60,0,0,0
60,0,0,0
3.617,0,0,0
2.78474,0,0,0
5.88786,0,0,0
60,0,0,0
10.1842,0,0,0
60,0,0,0
5.15254,0,0,0
60,0,0,0
3.06632,0,0,0
1.28321,0,0,0
60,0,0,0
0.387724,0,0,0
9.60016,0,0,0
60,0,0,0
60,0,0,0
2.06956,0,0,0
60,0,0,0
10.6143,0,0,0
0.303973,0,0,0
8.16837,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.28271,0,0,0
4.45548,0,0,0
60,0,0,0
7.26183,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.375724,0,0,0
60,0,0,0
7.05453,0,0,0
60,0,0,0
5.24543,0,0,0
60,0,0,0
0.892095,0,0,0
8.37583,0,0,0
2.22126,0,0,0
7.82708,0,0,0
60,0,0,0
60,0,0,0
10.2641,0,0,0
0.431837,0,0,0
6.97152,0,0,0
6.98491,0,0,0
3.9292,0,0,0
0.974889,0,0,0
60,0,0,0
10.5395,0,0,0
7.14097,0,0,0
9.93729,0,0,0
7.44667,0,0,0
2.02199,0,0,0
4.35011,0,0,0
8.56533,0,0,0
9.77027,0,0,0
8.50238,0,0,0
1.58843,0,0,0
60,0,0,0
8.16781,0,0,0
60,0,0,0
60,0,0,0
8.33264,0,0,0
4.56194,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2531,0,0,0
60,0,0,0
60,0,0,0
2.00415,0,0,0
9.46241,0,0,0
3.56178,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.62255,0,0,0
1.76252,0,0,0
60,0,0,0
10.1522,0,0,0
60,0,0,0
4.03192,0,0,0
1.32149,0,0,0
60,0,0,0
9.69907,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.28655,0,0,0
5.79713,0,0,0
8.35647,0,0,0
6.56636,0,0,0
4.70301,0,0,0
1.87764,0,0,0
60,0,0,0
2.87238,0,0,0
2.63203,0,0,0
60,0,0,0
9.37827,0,0,0
6.52945,0,0,0
60,0,0,0
8.70091,0,0,0
4.40057,0,0,0
0.663485,0,0,0
60,0,0,0
60,0,0,0
7.73519,0,0,0
8.90963,0,0,0
6.07903,0,0,0
7.40374,0,0,0
7.32674,0,0,0
60,0,0,0
4.21288,0,0,0
11.2834,0,0,0
1.77418,0,0,0
60,0,0,0
60,0,0,0
0.829171,0,0,0
12.951,0,0,0
0.248749,0,0,0
52.6288,0,0,0
60,0,0,0
0.509419,0,0,0
2.88276,0,0,0
9.66814,0,0,0
9.16558,0,0,0
60,0,0,0
60,0,0,0
6.53329,0,0,0
8.4927,0,0,0
10.0301,0,0,0
2.70689,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.691917,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.834235,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.83536,0,0,0
60,0,0,0
0.466945,0,0,0
7.00927,0,0,0
8.06014,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.71059,0,0,0
60,0,0,0
60,0,0,0
32.8819,0,0,0
60,0,0,0
1.57224,0,0,0
60,0,0,0
60,0,0,0
7.1729,0,0,0
60,0,0,0
2.74019,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.62835,0,0,0
60,0,0,0
8.82418,0,0,0
2.88842,0,0,0
0.543555,0,0,0
3.79729,0,0,0
10.5554,0,0,0
4.55968,0,0,0
1.22656,0,0,0
60,0,0,0
1.27208,0,0,0
9.44336,0,0,0
4.73244,0,0,0
5.4485,0,0,0
11.1634,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.68047,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.958057,0,0,0
8.80312,0,0,0
0.934132,0,0,0
60,0,0,0
60,0,0,0
7.61463,0,0,0
11.3465,0,0,0
60,0,0,0
7.32227,0,0,0
11.3796,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.924,0,0,0
60,0,0,0
1.44739,0,0,0
9.94684,0,0,0
8.60372,0,0,0
60,0,0,0
6.92505,0,0,0
60,0,0,0
60,0,0,0
10.8787,0,0,0
60,0,0,0
60,0,0,0
0.137002,0,0,0
10.7676,0,0,0
10.4988,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.61239,0,0,0
1.69338,0,0,0
60,0,0,0
7.55028,0,0,0
60,0,0,0
1.30152,0,0,0
0.330191,0,0,0
8.87201,0,0,0
60,0,0,0
7.71976,0,0,0
60,0,0,0
60,0,0,0
10.1496,0,0,0
1.55874,0,0,0
60,0,0,0
19.9365,0,0,0
11.3603,0,0,0
8.7896,0,0,0
11.383,0,0,0
3.9655,0,0,0
3.89847,0,0,0
1.63541,0,0,0
10.2417,0,0,0
1.49046,0,0,0
60,0,0,0
13.8419,0,0,0
60,0,0,0
7.46243,0,0,0
60,0,0,0
5.21763,0,0,0
60,0,0,0
5.40712,0,0,0
60,0,0,0
60,0,0,0
10.9514,0,0,0
11.1697,0,0,0
60,0,0,0
2.23543,0,0,0
0.856541,0,0,0
0.859082,0,0,0
60,0,0,0
0.383251,0,0,0
60,0,0,0
9.27902,0,0,0
2.59208,0,0,0
4.66894,0,0,0
60,0,0,0
9.10701,0,0,0
5.73432,0,0,0
4.68389,0,0,0
9.24294,0,0,0
8.64109,0,0,0
10.464,0,0,0
60,0,0,0
10.3675,0,0,0
8.76046,0,0,0
60,0,0,0
2.29368,0,0,0
4.31877,0,0,0
60,0,0,0
4.18747,0,0,0
60,0,0,0
1.87734,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.88204,0,0,0
60,0,0,0
9.76033,0,0,0
4.6395,0,0,0
1.5746,0,0,0
11.1715,0,0,0
9.70026,0,0,0
7.58546,0,0,0
4.86375,0,0,0
5.11746,0,0,0
60,0,0,0
3.05091,0,0,0
8.76539,0,0,0
60,0,0,0
9.31596,0,0,0
60,0,0,0
9.6303,0,0,0
8.02782,0,0,0
10.3859,0,0,0
60,0,0,0
1.62368,0,0,0
6.6396,0,0,0
4.69902,0,0,0
60,0,0,0
9.0707,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.54594,0,0,0
60,0,0,0
60,0,0,0
1.46354,0,0,0
60,0,0,0
60,0,0,0
8.62981,0,0,0
1.78708,0,0,0
10.3721,0,0,0
10.9871,0,0,0
7.12136,0,0,0
60,0,0,0
7.68908,0,0,0
60,0,0,0
60,0,0,0
6.58972,0,0,0
60,0,0,0
6.43193,0,0,0
60,0,0,0
10.2388,0,0,0
60,0,0,0
7.42512,0,0,0
5.89124,0,0,0
0.994681,0,0,0
60,0,0,0
60,0,0,0
1.71254,0,0,0
0.18981,0,0,0
4.59352,0,0,0
60,0,0,0
10.0231,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.421,0,0,0
6.55503,0,0,0
0.351884,0,0,0
60,0,0,0
7.1447,0,0,0
60,0,0,0
10.4081,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.360723,0,0,0
5.16146,0,0,0
8.51859,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.59419,0,0,0
60,0,0,0
3.5381,0,0,0
2.39113,0,0,0
60,0,0,0
60,0,0,0
0.577969,0,0,0
60,0,0,0
60,0,0,0
5.06794,0,0,0
60,0,0,0
10.7145,0,0,0
0.69954,0,0,0
60,0,0,0
0.127688,0,0,0
9.54441,0,0,0
60,0,0,0
1.74816,0,0,0
60,0,0,0
60,0,0,0
1.57788,0,0,0
60,0,0,0
60,0,0,0
0.637633,0,0,0
9.52446,0,0,0
1.17172,0,0,0
60,0,0,0
5.49088,0,0,0
7.83307,0,0,0
5.14291,0,0,0
60,0,0,0
10.9634,0,0,0
10.2413,0,0,0
8.01787,0,0,0
60,0,0,0
11.6124,0,0,0
10.1266,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.42984,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.930545,0,0,0
60,0,0,0
4.00246,0,0,0
6.27312,0,0,0
60,0,0,0
60,0,0,0
4.11568,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.01505,0,0,0
60,0,0,0
60,0,0,0
8.08963,0,0,0
4.5929,0,0,0
60,0,0,0
60,0,0,0
8.80582,0,0,0
60,0,0,0
11.3562,0,0,0
4.31534,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.342372,0,0,0
3.24031,0,0,0
0.230841,0,0,0
60,0,0,0
2.38451,0,0,0
9.94525,0,0,0
2.12183,0,0,0
4.27266,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.765628,0,0,0
1.30385,0,0,0
6.49753,0,0,0
9.33777,0,0,0
9.86505,0,0,0
2.33144,0,0,0
60,0,0,0
60,0,0,0
11.1362,0,0,0
1.85546,0,0,0
60,0,0,0
60,0,0,0
6.9126,0,0,0
8.05807,0,0,0
7.97144,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.4779,0,0,0
1.73972,0,0,0
60,0,0,0
4.46905,0,0,0
2.12307,0,0,0
11.3581,0,0,0
60,0,0,0
60,0,0,0
1.31977,0,0,0
60,0,0,0
7.7485,0,0,0
1.05366,0,0,0
10.2033,0,0,0
60,0,0,0
7.35573,0,0,0
0.494533,0,0,0
60,0,0,0
2.38014,0,0,0
4.88659,0,0,0
60,0,0,0
60,0,0,0
10.2261,0,0,0
1.89766,0,0,0
2.32243,0,0,0
60,0,0,0
9.86461,0,0,0
3.42683,0,0,0
60,0,0,0
9.93663,0,0,0
60,0,0,0
9.32652,0,0,0
60,0,0,0
60,0,0,0
4.94879,0,0,0
60,0,0,0
11.349,0,0,0
0.281915,0,0,0
5.22752,0,0,0
60,0,0,0
60,0,0,0
6.74848,0,0,0
8.66807,0,0,0
0.532672,0,0,0
0.626312,0,0,0
60,0,0,0
5.72206,0,0,0
60,0,0,0
10.1931,0,0,0
2.44474,0,0,0
11.0474,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.82777,0,0,0
8.26729,0,0,0
2.68279,0,0,0
7.30987,0,0,0
10.8387,0,0,0
10.9164,0,0,0
60,0,0,0
60,0,0,0
9.96826,0,0,0
0.373844,0,0,0
2.20201,0,0,0
60,0,0,0
60,0,0,0
7.31244,0,0,0
9.69927,0,0,0
7.86759,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.57976,0,0,0
5.10253,0,0,0
60,0,0,0
60,0,0,0
3.89732,0,0,0
4.13201,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.568152,0,0,0
5.23482,0,0,0
60,0,0,0
3.5879,0,0,0
60,0,0,0
6.11519,0,0,0
60,0,0,0
4.22821,0,0,0
60,0,0,0
60,0,0,0
15.9896,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.56931,0,0,0
60,0,0,0
60,0,0,0
9.42273,0,0,0
1.04323,0,0,0
60,0,0,0
0.360551,0,0,0
2.92203,0,0,0
6.20175,0,0,0
9.48528,0,0,0
60,0,0,0
2.55898,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.79576,0,0,0
1.21785,0,0,0
60,0,0,0
8.48398,0,0,0
60,0,0,0
10.9399,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.1824,0,0,0
60,0,0,0
60,0,0,0
2.29731,0,0,0
6.49428,0,0,0
9.44399,0,0,0
6.36412,0,0,0
8.49804,0,0,0
31.0898,0,0,0
5.56262,0,0,0
8.34583,0,0,0
60,0,0,0
60,0,0,0
10.297,0,0,0
60,0,0,0
60,0,0,0
7.60675,0,0,0
2.72067,0,0,0
9.55526,0,0,0
11.0498,0,0,0
60,0,0,0
60,0,0,0
35.9905,0,0,0
0.136605,0,0,0
9.99653,0,0,0
2.00638,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7706,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3476,0,0,0
10.6484,0,0,0
0.44551,0,0,0
60,0,0,0
9.56127,0,0,0
5.51463,0,0,0
60,0,0,0
